subject,regression_coef,value
23,X2_sum,0.3089462176993615
23,X3_sum,0.147056003983902
24,X1_sum,0.629872270441618
24,X2_sum,0.222885037284643
24,X3_sum,0.254733870267475
25,X1_sum,0.381785566059528
25,X2_sum,0.08306306196742305
25,X3_sum,0.04955518857088805
26,X1_sum,0.29247668924410397
26,X2_sum,0.299147503316743
26,X3_sum,0.32253660986501
27,X1_sum,-0.00885061999067776
27,X2_sum,-0.0622611572426933
27,X3_sum,0.106875218734845
28,X1_sum,1.6041016516769049
28,X2_sum,0.371703538689339
28,X3_sum,0.228550197069753
29,X1_sum,0.701806241665592
29,X2_sum,0.37530130614434953
29,X3_sum,0.37917617144446303
30,X1_sum,0.6251469662498554
30,X2_sum,0.243256313408935
30,X3_sum,0.11972752370189885
31,X1_sum,0.15785596145178504
31,X2_sum,0.05486866178574221
31,X3_sum,0.06725379843279325
32,X1_sum,1.1574807091441754
32,X2_sum,0.292768946990899
32,X3_sum,0.1105590008400705
33,X1_sum,-0.05732580431467655
33,X2_sum,-0.0029409046021700025
33,X3_sum,-0.0334068735028994
34,X1_sum,0.1837497760677915
34,X2_sum,0.12599573162943906
34,X3_sum,0.0688047005332488
35,X1_sum,0.4519051185870375
35,X2_sum,0.37710667546279253
35,X3_sum,0.24192266655706102
36,X1_sum,1.82675096218782
36,X2_sum,0.434232069624216
36,X3_sum,0.10046589868765865
37,X1_sum,0.9084632037464495
37,X2_sum,0.1477517666834744
37,X3_sum,0.14641666513205065
38,X1_sum,0.16147934193906172
38,X2_sum,0.04191458606855689
38,X3_sum,0.0702740536026248
39,X1_sum,0.17481857336413326
39,X2_sum,0.22235752270772524
39,X3_sum,0.1082439753220098
40,X1_sum,0.8236304101617296
40,X2_sum,0.060310686485978995
40,X3_sum,0.22578094779613905
41,X1_sum,0.4447692717172115
41,X2_sum,0.10473825438940546
41,X3_sum,0.11137173826373306
42,X1_sum,0.17975951785070685
42,X2_sum,0.07569219704739238
42,X3_sum,0.026737580719985374
43,X1_sum,1.789680269187965
43,X2_sum,0.4785196483233905
43,X3_sum,-0.05931420363846279
44,X1_sum,0.802188633968554
44,X2_sum,0.16097217617265502
44,X3_sum,-0.03446958686333865
45,X1_sum,0.4127880782403715
45,X2_sum,0.337297521851543
45,X3_sum,0.11346068761556365
46,X1_sum,0.1838963048347144
46,X2_sum,0.0652740673207743
46,X3_sum,-0.062184121151312485
47,X1_sum,0.23213160992752602
47,X2_sum,0.1215418373769015
47,X3_sum,0.1779547763541105
48,X1_sum,1.83379929054714
48,X2_sum,0.3662586778322142
48,X3_sum,0.09790185464970619
49,X1_sum,0.2968596516674695
49,X2_sum,0.11196084242633994
49,X3_sum,0.04185875841504774
50,X1_sum,0.3563409987753445
